date,price,load_forecast,renewable_forecast
2022-07-04 21:00:00,385.52,55584.0,9617.0
2022-07-04 22:00:00,396.92,52797.0,9027.25
2022-07-04 23:00:00,379.64,49107.0,8795.0
2022-07-05 00:00:00,359.96,45401.75,7951.75
2022-07-05 01:00:00,319.24,43852.5,7608.5
2022-07-05 02:00:00,309.33,42847.25,7659.0
2022-07-05 03:00:00,301.08,42840.5,7486.5
2022-07-05 04:00:00,299.91,43761.5,7134.0
2022-07-05 05:00:00,324.82,45573.25,7098.5
2022-07-05 06:00:00,380.47,51330.5,8374.75
2022-07-05 07:00:00,412.59,57366.0,12517.5
2022-07-05 08:00:00,409.61,61137.25,19697.25
2022-07-05 09:00:00,338.68,63215.75,27361.5
2022-07-05 10:00:00,283.72,65284.25,33375.5
2022-07-05 11:00:00,286.6,66887.25,37288.25
2022-07-05 12:00:00,243.95,66770.75,39238.25
2022-07-05 13:00:00,227.94,66029.75,39999.25
2022-07-05 14:00:00,210.95,64879.25,39797.5
2022-07-05 15:00:00,213.06,63815.25,37931.25
2022-07-05 16:00:00,237.8,62750.75,34634.75
2022-07-05 17:00:00,301.14,61927.75,29795.5
2022-07-05 18:00:00,336.25,61255.0,23645.0
2022-07-05 19:00:00,363.98,60223.75,17930.5
2022-07-05 20:00:00,370.0,57921.0,13850.5
2022-07-05 21:00:00,370.4,55613.5,12024.75
2022-07-05 22:00:00,378.29,53042.5,11400.75
2022-07-05 23:00:00,361.16,49388.25,10880.75
2022-07-06 00:00:00,351.39,46650.25,8840.0
2022-07-06 01:00:00,309.3,44983.25,8401.75
2022-07-06 02:00:00,293.84,44007.75,8399.5
2022-07-06 03:00:00,280.18,44042.5,8376.5
2022-07-06 04:00:00,299.44,45008.25,8398.75
2022-07-06 05:00:00,322.79,46836.5,8676.25
2022-07-06 06:00:00,389.83,52532.0,9958.25
2022-07-06 07:00:00,413.89,58154.75,13841.25
2022-07-06 08:00:00,406.93,61999.0,20635.5
2022-07-06 09:00:00,355.89,63895.5,27540.0
2022-07-06 10:00:00,287.9,65717.25,32804.0
2022-07-06 11:00:00,265.29,67373.25,36609.75
2022-07-06 12:00:00,230.68,67440.75,39307.0
2022-07-06 13:00:00,204.77,66473.25,41052.0
2022-07-06 14:00:00,172.44,64461.25,41802.0
2022-07-06 15:00:00,163.21,63031.25,40648.75
2022-07-06 16:00:00,180.04,62007.75,37761.25
2022-07-06 17:00:00,239.08,61717.0,32713.5
2022-07-06 18:00:00,313.06,60616.75,26338.5
2022-07-06 19:00:00,376.09,59609.5,20737.0
2022-07-06 20:00:00,387.46,57355.75,17057.25
2022-07-06 21:00:00,381.59,55141.0,15621.5
2022-07-06 22:00:00,379.91,52872.0,15373.5
2022-07-06 23:00:00,279.85,49371.0,15611.75
2022-07-07 00:00:00,267.5,47241.0,15299.5
2022-07-07 01:00:00,209.0,45793.5,15991.0
2022-07-07 02:00:00,195.77,44765.5,17084.5
2022-07-07 03:00:00,189.58,44814.25,18008.25
2022-07-07 04:00:00,186.88,45595.25,18752.75
2022-07-07 05:00:00,190.77,48423.75,19496.75
2022-07-07 06:00:00,223.6,54740.0,21407.25
2022-07-07 07:00:00,282.38,60476.25,24250.5
2022-07-07 08:00:00,296.72,64492.75,27509.25
2022-07-07 09:00:00,256.0,66098.25,30635.5
2022-07-07 10:00:00,235.48,67731.25,33768.75
2022-07-07 11:00:00,220.0,68846.25,36728.0
2022-07-07 12:00:00,201.99,68634.25,39131.0
2022-07-07 13:00:00,190.48,67226.25,41202.25
2022-07-07 14:00:00,165.62,65810.5,42548.75
2022-07-07 15:00:00,159.07,64298.0,43069.75
2022-07-07 16:00:00,155.02,62792.0,42487.0
2022-07-07 17:00:00,169.68,61933.75,40608.5
2022-07-07 18:00:00,179.01,60929.25,36779.5
2022-07-07 19:00:00,197.23,59977.0,32117.0
2022-07-07 20:00:00,242.42,57819.75,28523.0
2022-07-07 21:00:00,258.96,55694.25,26527.5
2022-07-07 22:00:00,246.15,53141.25,25017.75
2022-07-07 23:00:00,197.94,49652.5,24238.25
2022-07-08 00:00:00,200.08,46977.25,22908.25
2022-07-08 01:00:00,224.05,45335.0,20849.0
2022-07-08 02:00:00,228.55,44256.0,19001.25
2022-07-08 03:00:00,227.26,44488.5,17720.0
2022-07-08 04:00:00,210.33,45436.0,16924.25
2022-07-08 05:00:00,248.33,47498.0,16295.5
2022-07-08 06:00:00,371.95,53144.0,16760.25
2022-07-08 07:00:00,418.92,57890.25,19672.75
2022-07-08 08:00:00,420.67,61321.5,24879.25
2022-07-08 09:00:00,351.7,62931.0,30216.0
2022-07-08 10:00:00,318.59,64871.75,34631.75
2022-07-08 11:00:00,272.28,66197.0,38150.25
2022-07-08 12:00:00,215.05,65634.25,40756.75
2022-07-08 13:00:00,210.59,64871.0,42301.75
2022-07-08 14:00:00,178.56,62992.0,42708.25
2022-07-08 15:00:00,207.56,61875.5,41369.0
2022-07-08 16:00:00,210.02,60619.75,38022.5
2022-07-08 17:00:00,258.71,60062.0,32507.5
2022-07-08 18:00:00,319.26,59014.75,25344.75
2022-07-08 19:00:00,387.92,57695.75,18296.0
2022-07-08 20:00:00,410.89,55396.75,12833.75
2022-07-08 21:00:00,422.59,53143.0,10450.0
2022-07-08 22:00:00,416.11,50725.5,10011.25
2022-07-08 23:00:00,372.0,47780.25,9936.75
2022-07-09 00:00:00,350.0,44891.25,10538.0
2022-07-09 01:00:00,283.47,43331.0,10856.0
2022-07-09 02:00:00,221.32,42017.5,11274.75
2022-07-09 03:00:00,216.81,41710.0,11584.0
2022-07-09 04:00:00,203.12,41788.0,11854.0
2022-07-09 05:00:00,209.86,41395.0,11934.0
2022-07-09 06:00:00,241.95,42414.5,12913.5
2022-07-09 07:00:00,247.14,45497.5,16117.0
2022-07-09 08:00:00,241.43,49765.0,21881.0
2022-07-09 09:00:00,179.83,53479.25,28580.0
2022-07-09 10:00:00,154.72,55781.5,34191.5
2022-07-09 11:00:00,136.51,57113.5,38231.25
2022-07-09 12:00:00,93.54,56637.25,41029.25
2022-07-09 13:00:00,74.35,55301.5,42996.0
2022-07-09 14:00:00,21.94,53649.0,44445.5
2022-07-09 15:00:00,11.94,52512.5,44525.75
2022-07-09 16:00:00,16.03,52150.0,42908.75
2022-07-09 17:00:00,64.84,52041.25,39413.25
2022-07-09 18:00:00,90.02,51430.25,34582.25
2022-07-09 19:00:00,94.98,50200.5,29615.25
2022-07-09 20:00:00,100.86,48322.25,25822.0
2022-07-09 21:00:00,100.59,46874.25,23889.75
2022-07-09 22:00:00,120.16,45921.75,22990.5
2022-07-09 23:00:00,79.89,43691.0,22800.5
2022-07-10 00:00:00,77.12,41478.25,21426.75
2022-07-10 01:00:00,49.32,39748.75,21275.5
2022-07-10 02:00:00,50.03,38605.75,20824.25
2022-07-10 03:00:00,31.39,38152.5,20369.0
2022-07-10 04:00:00,63.31,38055.0,20005.0
2022-07-10 05:00:00,58.57,37540.5,19899.0
2022-07-10 06:00:00,67.67,37601.5,21378.25
2022-07-10 07:00:00,41.89,39823.5,25632.25
2022-07-10 08:00:00,36.75,43361.0,32383.75
2022-07-10 09:00:00,30.01,46950.5,38736.75
2022-07-10 10:00:00,30.08,49759.25,42855.75
2022-07-10 11:00:00,49.77,51686.25,45695.0
2022-07-10 12:00:00,20.0,51631.75,47268.0
2022-07-10 13:00:00,19.14,50188.0,47644.75
2022-07-10 14:00:00,11.85,48765.0,46902.0
2022-07-10 15:00:00,21.31,47832.0,44653.25
2022-07-10 16:00:00,40.29,47539.75,40533.75
2022-07-10 17:00:00,77.11,48476.0,34664.75
2022-07-10 18:00:00,157.13,48835.75,27526.5
2022-07-10 19:00:00,322.13,48143.75,20567.5
2022-07-10 20:00:00,369.9,47424.25,14725.0
2022-07-10 21:00:00,378.07,46906.5,11596.25
2022-07-10 22:00:00,389.17,46668.0,10361.75
2022-07-10 23:00:00,371.92,44418.5,9721.0
2022-07-11 00:00:00,320.08,42202.5,8104.5
2022-07-11 01:00:00,278.0,40844.25,7798.0
2022-07-11 02:00:00,275.96,39947.25,7621.25
2022-07-11 03:00:00,269.27,40096.75,7359.25
2022-07-11 04:00:00,272.15,41367.5,7149.25
2022-07-11 05:00:00,298.0,43833.5,7001.5
2022-07-11 06:00:00,395.95,50469.25,7625.75
2022-07-11 07:00:00,415.08,57103.0,10152.0
2022-07-11 08:00:00,433.97,60818.5,14714.5
2022-07-11 09:00:00,416.32,62666.25,19629.5
2022-07-11 10:00:00,404.98,64584.5,23121.25
2022-07-11 11:00:00,396.9,66486.25,25309.25
2022-07-11 12:00:00,380.42,66886.5,26941.5
2022-07-11 13:00:00,369.28,66275.5,27819.75
2022-07-11 14:00:00,333.76,64357.25,27862.75
2022-07-11 15:00:00,332.61,62968.75,26770.25
2022-07-11 16:00:00,319.82,61878.75,24287.5
2022-07-11 17:00:00,375.48,61608.0,20293.75
2022-07-11 18:00:00,405.0,60511.25,14795.75
2022-07-11 19:00:00,458.03,59339.5,9208.25
2022-07-11 20:00:00,469.9,56929.75,5409.5
2022-07-11 21:00:00,452.12,54874.75,3982.25
2022-07-11 22:00:00,450.05,52304.0,3867.5
2022-07-11 23:00:00,419.15,48702.0,3747.0
2022-07-12 00:00:00,395.49,44454.75,3467.75
2022-07-12 01:00:00,349.57,43290.75,3269.75
2022-07-12 02:00:00,330.04,42383.0,3196.75
2022-07-12 03:00:00,331.5,42319.5,3042.25
2022-07-12 04:00:00,334.34,43371.25,2871.5
2022-07-12 05:00:00,362.1,45407.75,2923.75
2022-07-12 06:00:00,419.64,50865.75,4453.75
2022-07-12 07:00:00,453.66,57242.75,8920.25
2022-07-12 08:00:00,448.9,61309.5,16254.25
2022-07-12 09:00:00,382.42,63158.25,24316.0
2022-07-12 10:00:00,328.74,65051.25,30680.75
2022-07-12 11:00:00,338.32,66920.75,34972.25
2022-07-12 12:00:00,297.47,67184.25,37386.75
2022-07-12 13:00:00,260.07,66425.25,38220.75
2022-07-12 14:00:00,262.23,64342.0,37596.25
2022-07-12 15:00:00,287.22,63004.5,35124.0
2022-07-12 16:00:00,314.81,61952.75,30880.25
2022-07-12 17:00:00,395.9,61486.25,24747.75
2022-07-12 18:00:00,429.08,60310.75,17194.0
2022-07-12 19:00:00,481.59,58955.5,10465.5
2022-07-12 20:00:00,506.69,56627.25,6756.75
2022-07-12 21:00:00,480.0,54631.0,5776.0
2022-07-12 22:00:00,470.0,52152.25,6052.75
2022-07-12 23:00:00,404.09,48701.25,6412.25
2022-07-13 00:00:00,416.05,46043.5,5662.5
2022-07-13 01:00:00,365.61,44527.25,6256.5
2022-07-13 02:00:00,325.34,43514.75,6750.5
2022-07-13 03:00:00,339.99,43395.75,7304.25
2022-07-13 04:00:00,325.04,44146.0,8013.0
2022-07-13 05:00:00,332.22,46739.75,8831.75
2022-07-13 06:00:00,411.97,52785.0,10451.0
2022-07-13 07:00:00,435.0,58172.5,13791.0
2022-07-13 08:00:00,456.57,61728.0,18466.25
2022-07-13 09:00:00,423.14,63446.5,23187.5
2022-07-13 10:00:00,365.76,65074.75,28133.5
2022-07-13 11:00:00,350.25,66258.0,33084.0
2022-07-13 12:00:00,273.05,66138.0,37195.75
2022-07-13 13:00:00,246.1,65586.75,40576.25
2022-07-13 14:00:00,190.02,64423.75,42846.25
2022-07-13 15:00:00,183.63,63014.25,42923.25
2022-07-13 16:00:00,211.39,61689.5,40678.5
2022-07-13 17:00:00,294.48,61009.25,36047.5
2022-07-13 18:00:00,370.44,60130.25,29193.0
2022-07-13 19:00:00,431.7,58856.0,22055.5
2022-07-13 20:00:00,448.22,56465.75,16688.75
2022-07-13 21:00:00,446.34,54475.75,13897.0
2022-07-13 22:00:00,435.93,51788.25,12295.5
2022-07-13 23:00:00,373.57,48422.25,11041.5
2022-07-14 00:00:00,400.44,46537.25,9413.25
2022-07-14 01:00:00,378.06,45225.5,8467.0
2022-07-14 02:00:00,345.47,44365.25,7726.0
2022-07-14 03:00:00,334.1,44186.0,6994.25
2022-07-14 04:00:00,335.01,45025.75,6359.0
2022-07-14 05:00:00,371.63,47058.5,6083.5
2022-07-14 06:00:00,421.32,52722.25,7276.0
2022-07-14 07:00:00,433.31,57818.5,11263.75
2022-07-14 08:00:00,434.07,61288.75,17934.0
2022-07-14 09:00:00,419.94,63106.25,24917.75
2022-07-14 10:00:00,379.9,64913.5,30718.5
2022-07-14 11:00:00,355.93,66329.5,35033.75
2022-07-14 12:00:00,301.49,66767.25,37864.25
2022-07-14 13:00:00,274.85,66286.25,39501.25
2022-07-14 14:00:00,239.44,65403.25,39886.5
2022-07-14 15:00:00,254.96,64441.25,38679.75
2022-07-14 16:00:00,282.6,62676.75,36132.25
2022-07-14 17:00:00,346.37,61688.25,31760.75
2022-07-14 18:00:00,394.63,60588.75,26233.0
2022-07-14 19:00:00,420.92,59441.75,21436.75
2022-07-14 20:00:00,436.27,56847.5,18406.0
2022-07-14 21:00:00,433.93,54715.25,16774.0
2022-07-14 22:00:00,422.39,51987.25,16015.25
2022-07-14 23:00:00,400.04,48613.25,15522.25
2022-07-15 00:00:00,350.0,46128.5,15733.75
2022-07-15 01:00:00,320.07,44496.25,14980.25
2022-07-15 02:00:00,298.49,43439.5,14531.75
2022-07-15 03:00:00,305.01,43338.75,14182.0
2022-07-15 04:00:00,307.55,44296.75,13970.75
2022-07-15 05:00:00,330.0,46618.75,13864.5
2022-07-15 06:00:00,404.9,51775.25,14789.75
2022-07-15 07:00:00,429.92,57564.25,18884.75
2022-07-15 08:00:00,416.65,61085.25,26533.0
2022-07-15 09:00:00,334.06,62938.25,33735.75
2022-07-15 10:00:00,262.45,64891.75,38609.25
2022-07-15 11:00:00,243.92,66367.75,41323.75
2022-07-15 12:00:00,218.1,65862.0,42453.5
2022-07-15 13:00:00,190.0,64889.75,42545.5
2022-07-15 14:00:00,191.8,63794.5,41638.0
2022-07-15 15:00:00,222.15,62492.75,39185.5
2022-07-15 16:00:00,225.39,61088.25,35078.0
2022-07-15 17:00:00,335.35,60403.25,29417.5
2022-07-15 18:00:00,409.07,59333.0,22289.25
2022-07-15 19:00:00,421.86,57726.5,15424.0
2022-07-15 20:00:00,430.45,55156.5,10723.5
2022-07-15 21:00:00,433.99,52863.25,8735.5
2022-07-15 22:00:00,432.89,50611.0,8583.5
2022-07-15 23:00:00,404.09,47386.75,8835.75
2022-07-16 00:00:00,384.91,44308.75,9479.75
2022-07-16 01:00:00,349.96,42715.75,10648.75
2022-07-16 02:00:00,289.8,41353.75,11914.75
2022-07-16 03:00:00,252.86,40879.0,13145.0
2022-07-16 04:00:00,236.19,40775.25,14356.0
2022-07-16 05:00:00,233.1,40626.0,15806.75
2022-07-16 06:00:00,211.55,41289.25,18291.5
2022-07-16 07:00:00,199.74,44326.0,23565.5
2022-07-16 08:00:00,139.93,48720.5,31531.0
2022-07-16 09:00:00,52.49,52515.25,39780.75
2022-07-16 10:00:00,35.53,54644.25,46379.0
2022-07-16 11:00:00,1.07,55630.75,49970.5
2022-07-16 12:00:00,0.07,55050.0,51872.0
2022-07-16 13:00:00,-0.05,53231.0,52465.25
2022-07-16 14:00:00,-0.1,51827.5,51808.75
2022-07-16 15:00:00,0.0,50898.25,49335.0
2022-07-16 16:00:00,1.03,50990.5,44917.25
2022-07-16 17:00:00,31.66,51691.0,38978.75
2022-07-16 18:00:00,143.75,51409.5,30396.25
2022-07-16 19:00:00,264.3,50051.5,21467.25
2022-07-16 20:00:00,334.25,47708.0,15299.25
2022-07-16 21:00:00,344.13,46534.0,12355.75
2022-07-16 22:00:00,357.55,45188.75,11238.0
2022-07-16 23:00:00,331.77,42719.75,10446.75
2022-07-17 00:00:00,290.06,39904.5,9396.0
2022-07-17 01:00:00,240.8,38296.5,8228.0
2022-07-17 02:00:00,200.64,36997.0,7220.25
2022-07-17 03:00:00,192.63,36363.75,6370.5
2022-07-17 04:00:00,193.81,36394.0,5942.25
2022-07-17 05:00:00,190.46,35796.25,5864.0
2022-07-17 06:00:00,195.02,34952.75,6973.0
2022-07-17 07:00:00,190.14,37418.5,11015.5
2022-07-17 08:00:00,189.51,41263.5,18526.75
2022-07-17 09:00:00,164.0,45004.75,26779.25
2022-07-17 10:00:00,115.77,47695.75,33342.25
2022-07-17 11:00:00,110.21,49929.25,37715.75
2022-07-17 12:00:00,87.59,49901.25,40290.25
2022-07-17 13:00:00,72.92,48099.25,41196.5
2022-07-17 14:00:00,40.02,47052.25,40385.75
2022-07-17 15:00:00,83.42,46256.25,37572.25
2022-07-17 16:00:00,109.3,46157.5,32662.0
2022-07-17 17:00:00,200.89,47081.25,25337.5
2022-07-17 18:00:00,344.42,47683.25,16254.75
2022-07-17 19:00:00,415.01,47132.25,8287.0
2022-07-17 20:00:00,426.4,45717.0,4268.5
2022-07-17 21:00:00,434.95,45156.75,3159.75
2022-07-17 22:00:00,430.02,44944.25,3157.0
2022-07-17 23:00:00,406.57,42695.0,3178.0
2022-07-18 00:00:00,389.77,41360.25,3054.25
2022-07-18 01:00:00,328.49,40218.25,3224.75
2022-07-18 02:00:00,299.23,39428.0,3605.75
2022-07-18 03:00:00,282.44,39291.0,3969.0
2022-07-18 04:00:00,287.08,40631.0,4382.75
2022-07-18 05:00:00,305.11,43500.0,4975.0
2022-07-18 06:00:00,393.11,49328.75,6950.0
2022-07-18 07:00:00,424.94,55238.0,11940.0
2022-07-18 08:00:00,401.82,58979.0,19475.75
2022-07-18 09:00:00,373.93,60853.75,26929.0
2022-07-18 10:00:00,324.03,62678.5,32866.75
2022-07-18 11:00:00,303.44,64212.0,36850.75
2022-07-18 12:00:00,291.35,64416.5,38816.75
2022-07-18 13:00:00,271.57,63810.25,38979.0
2022-07-18 14:00:00,277.89,62816.25,37448.25
2022-07-18 15:00:00,279.97,61726.5,34030.75
2022-07-18 16:00:00,386.25,60302.0,28722.25
2022-07-18 17:00:00,455.42,59773.5,21468.75
2022-07-18 18:00:00,512.56,59047.5,13137.75
2022-07-18 19:00:00,637.64,57978.25,6206.25
2022-07-18 20:00:00,679.54,55653.5,2854.25
2022-07-18 21:00:00,600.0,53719.25,2081.0
2022-07-18 22:00:00,530.13,50991.75,2472.5
2022-07-18 23:00:00,469.86,47707.25,2932.25
2022-07-19 00:00:00,402.46,45425.25,2934.25
2022-07-19 01:00:00,368.99,43942.0,3141.25
2022-07-19 02:00:00,336.39,43011.5,3300.25
2022-07-19 03:00:00,325.24,42909.25,3157.75
2022-07-19 04:00:00,318.72,43853.5,3017.0
2022-07-19 05:00:00,350.98,46249.0,3037.75
2022-07-19 06:00:00,440.0,51261.75,4511.5
2022-07-19 07:00:00,483.43,56703.25,9434.5
2022-07-19 08:00:00,452.95,60299.75,17449.25
2022-07-19 09:00:00,385.6,62285.25,25653.0
2022-07-19 10:00:00,364.07,64186.75,32172.0
2022-07-19 11:00:00,342.88,65640.75,36620.0
2022-07-19 12:00:00,344.33,65698.5,38867.25
2022-07-19 13:00:00,339.53,64943.75,39320.75
2022-07-19 14:00:00,322.72,63862.75,38307.0
2022-07-19 15:00:00,348.17,62767.0,35680.0
2022-07-19 16:00:00,380.01,61277.75,31268.0
2022-07-19 17:00:00,443.42,60605.0,24819.0
2022-07-19 18:00:00,484.1,59853.5,17135.25
2022-07-19 19:00:00,581.25,58628.5,11263.25
2022-07-19 20:00:00,570.05,56300.75,10184.25
2022-07-19 21:00:00,466.15,54456.0,13119.75
2022-07-19 22:00:00,392.7,51678.5,16731.75
2022-07-19 23:00:00,285.91,48319.5,19086.5
2022-07-20 00:00:00,268.35,47474.5,21748.5
2022-07-20 01:00:00,241.92,45925.75,21676.75
2022-07-20 02:00:00,234.63,45150.5,21164.75
2022-07-20 03:00:00,236.89,45040.0,20473.25
2022-07-20 04:00:00,235.99,45596.25,19812.25
2022-07-20 05:00:00,280.09,47931.0,19279.0
2022-07-20 06:00:00,377.03,52910.25,20144.5
2022-07-20 07:00:00,425.07,58006.75,23178.25
2022-07-20 08:00:00,394.46,61942.25,27842.25
2022-07-20 09:00:00,334.09,64527.0,32464.5
2022-07-20 10:00:00,299.15,66503.75,37063.0
2022-07-20 11:00:00,230.98,67815.25,40859.25
2022-07-20 12:00:00,228.72,67920.25,42828.25
2022-07-20 13:00:00,235.91,67459.25,43006.5
2022-07-20 14:00:00,238.46,66607.75,41755.25
2022-07-20 15:00:00,287.4,65050.0,38660.75
2022-07-20 16:00:00,319.97,63600.0,33684.25
2022-07-20 17:00:00,380.32,62745.25,27309.25
2022-07-20 18:00:00,439.1,61599.0,20602.25
2022-07-20 19:00:00,513.99,60259.5,15854.0
2022-07-20 20:00:00,526.26,57683.75,14394.5
2022-07-20 21:00:00,467.73,55799.0,15231.5
2022-07-20 22:00:00,413.57,53103.75,16070.5
2022-07-20 23:00:00,374.83,49729.75,15563.25
2022-07-21 00:00:00,336.0,48312.25,15986.0
2022-07-21 01:00:00,328.74,46546.5,14330.5
2022-07-21 02:00:00,332.29,45347.5,12951.75
2022-07-21 03:00:00,335.67,45298.75,11908.0
2022-07-21 04:00:00,327.24,46004.25,11205.5
2022-07-21 05:00:00,334.0,48340.0,10509.25
2022-07-21 06:00:00,436.95,53343.75,10459.0
2022-07-21 07:00:00,493.88,58442.75,12376.0
2022-07-21 08:00:00,488.31,62325.25,16731.0
2022-07-21 09:00:00,462.98,64631.5,22242.75
2022-07-21 10:00:00,431.95,66679.0,27647.75
2022-07-21 11:00:00,381.09,68241.0,32246.5
2022-07-21 12:00:00,346.06,67845.25,35468.0
2022-07-21 13:00:00,319.96,66943.25,37050.0
2022-07-21 14:00:00,314.82,66119.25,37178.75
2022-07-21 15:00:00,307.94,65225.25,35485.0
2022-07-21 16:00:00,337.08,64114.0,32215.25
2022-07-21 17:00:00,346.19,63151.0,27487.75
2022-07-21 18:00:00,427.87,62002.25,21426.5
2022-07-21 19:00:00,488.71,60692.0,15918.75
2022-07-21 20:00:00,515.45,58295.75,12149.75
2022-07-21 21:00:00,495.18,56449.5,10604.0
2022-07-21 22:00:00,513.29,54145.75,10162.75
2022-07-21 23:00:00,419.96,50674.75,9779.5
2022-07-22 00:00:00,372.69,47415.0,8098.25
2022-07-22 01:00:00,334.1,45633.75,7689.0
2022-07-22 02:00:00,333.41,44481.5,7576.5
2022-07-22 03:00:00,327.35,44281.0,7530.25
2022-07-22 04:00:00,328.25,45028.5,7490.5
2022-07-22 05:00:00,336.95,47513.75,7466.0
2022-07-22 06:00:00,409.88,52744.75,8454.0
2022-07-22 07:00:00,450.9,58093.25,11949.75
2022-07-22 08:00:00,436.92,61894.75,17981.0
2022-07-22 09:00:00,409.4,63721.75,24466.5
2022-07-22 10:00:00,342.65,65437.0,30141.5
2022-07-22 11:00:00,334.03,67023.25,34425.75
2022-07-22 12:00:00,307.56,67116.5,37073.25
2022-07-22 13:00:00,274.04,65934.0,37967.25
2022-07-22 14:00:00,275.57,64416.5,37349.75
2022-07-22 15:00:00,300.99,63053.75,34826.5
2022-07-22 16:00:00,301.09,61806.25,30250.0
2022-07-22 17:00:00,391.04,61156.25,23457.0
2022-07-22 18:00:00,450.56,60084.25,15420.75
2022-07-22 19:00:00,479.99,58636.5,8762.0
2022-07-22 20:00:00,480.9,56357.25,5459.25
2022-07-22 21:00:00,494.6,54621.25,4642.5
2022-07-22 22:00:00,461.04,52159.5,4830.25
2022-07-22 23:00:00,424.92,48826.25,4736.5
2022-07-23 00:00:00,404.56,44346.75,4277.0
2022-07-23 01:00:00,344.67,42474.75,3995.0
2022-07-23 02:00:00,351.99,41318.0,3658.0
2022-07-23 03:00:00,337.01,40695.0,3304.5
2022-07-23 04:00:00,332.04,40601.5,3217.25
2022-07-23 05:00:00,331.27,40566.25,3301.25
2022-07-23 06:00:00,337.03,41205.0,4292.5
2022-07-23 07:00:00,333.12,44319.25,7190.0
2022-07-23 08:00:00,343.78,49001.5,12002.75
2022-07-23 09:00:00,350.96,52394.5,17655.25
2022-07-23 10:00:00,337.02,54380.75,22911.75
2022-07-23 11:00:00,307.36,55654.75,27273.25
2022-07-23 12:00:00,285.06,55881.25,30394.75
2022-07-23 13:00:00,242.73,54934.5,32168.75
2022-07-23 14:00:00,183.97,53487.25,32801.5
2022-07-23 15:00:00,185.45,52229.25,32023.25
2022-07-23 16:00:00,226.44,50706.0,29313.5
2022-07-23 17:00:00,285.03,50708.0,24382.25
2022-07-23 18:00:00,336.02,50530.5,17610.25
2022-07-23 19:00:00,372.87,49033.75,10914.5
2022-07-23 20:00:00,402.15,46804.75,6481.5
2022-07-23 21:00:00,405.61,45670.75,4632.5
2022-07-23 22:00:00,396.9,44489.75,4241.25
2022-07-23 23:00:00,366.61,42148.75,4020.75
2022-07-24 00:00:00,393.26,40069.0,4096.0
2022-07-24 01:00:00,379.24,38698.5,4011.75
2022-07-24 02:00:00,355.06,37409.5,4308.25
2022-07-24 03:00:00,331.0,36645.5,4696.0
2022-07-24 04:00:00,316.18,36606.25,5218.25
2022-07-24 05:00:00,302.82,36292.5,5858.75
2022-07-24 06:00:00,272.76,35370.5,7714.5
2022-07-24 07:00:00,260.93,37655.25,12637.5
2022-07-24 08:00:00,222.42,41540.0,20315.25
2022-07-24 09:00:00,162.89,45267.75,28106.0
2022-07-24 10:00:00,149.99,47926.5,34482.75
2022-07-24 11:00:00,100.16,50384.0,38749.25
2022-07-24 12:00:00,71.72,50448.0,40794.75
2022-07-24 13:00:00,58.48,49064.75,41046.75
2022-07-24 14:00:00,48.77,47793.25,39613.0
2022-07-24 15:00:00,64.4,47067.5,36259.0
2022-07-24 16:00:00,120.06,46670.5,30816.0
2022-07-24 17:00:00,255.88,47307.75,23402.0
2022-07-24 18:00:00,355.02,47828.25,14570.0
2022-07-24 19:00:00,390.4,47260.75,7194.25
2022-07-24 20:00:00,418.85,46360.0,3631.5
2022-07-24 21:00:00,433.15,46358.25,3231.0
2022-07-24 22:00:00,417.16,45981.5,4570.5
2022-07-24 23:00:00,374.48,43689.0,6769.5
2022-07-25 00:00:00,346.4,42101.0,12118.0
2022-07-25 01:00:00,276.76,40791.75,14631.25
2022-07-25 02:00:00,264.97,39977.0,16373.25
2022-07-25 03:00:00,266.03,39968.0,16521.5
2022-07-25 04:00:00,261.71,41343.0,16337.5
2022-07-25 05:00:00,286.29,44329.75,16258.0
2022-07-25 06:00:00,375.08,50018.25,17208.0
2022-07-25 07:00:00,410.14,55716.5,19876.0
2022-07-25 08:00:00,412.34,59928.5,24465.0
2022-07-25 09:00:00,350.64,62589.5,30577.75
2022-07-25 10:00:00,295.58,64845.25,36082.75
2022-07-25 11:00:00,265.25,66212.25,39754.25
2022-07-25 12:00:00,235.09,66301.5,41865.5
2022-07-25 13:00:00,231.32,65749.75,42809.25
2022-07-25 14:00:00,222.45,64661.75,42188.75
2022-07-25 15:00:00,203.61,63402.25,39789.25
2022-07-25 16:00:00,259.43,62177.75,36202.0
2022-07-25 17:00:00,266.29,61229.25,31324.75
2022-07-25 18:00:00,333.55,60165.0,25943.25
2022-07-25 19:00:00,379.2,59038.0,21413.5
2022-07-25 20:00:00,383.81,56911.5,18124.75
2022-07-25 21:00:00,386.86,54560.25,16613.0
2022-07-25 22:00:00,391.69,51972.5,15485.75
2022-07-25 23:00:00,330.98,48804.0,14803.5
2022-07-26 00:00:00,330.38,44915.0,15516.5
2022-07-26 01:00:00,316.03,43559.5,14865.5
2022-07-26 02:00:00,276.85,42510.5,14706.5
2022-07-26 03:00:00,292.79,42374.0,14417.75
2022-07-26 04:00:00,300.31,43622.75,14359.75
2022-07-26 05:00:00,346.94,46460.0,14540.0
2022-07-26 06:00:00,408.23,51905.75,15664.25
2022-07-26 07:00:00,454.37,57151.5,19134.25
2022-07-26 08:00:00,391.64,61230.25,25265.5
2022-07-26 09:00:00,293.5,63785.75,31692.75
